ruta,lineas,main,class,plugin,tests,importado,ultima_mod,estado
tests/unit/test_config.py,31,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_conversation.py,358,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_core_event_bus_retention.py,312,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_core_lockfile_state.py,89,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_core_notifier_cache.py,196,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_core_rollback_app.py,152,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_core_secrets.py,89,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_core_voice_main_inferencia.py,110,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_debate_engine.py,225,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_debate_plan_validator.py,200,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_deduplication.py,105,False,True,False,False,False,2026-08-01 16:24:17 +0200,test
tests/unit/test_determinism.py,136,False,False,False,False,False,2026-07-30 03:25:49 +0200,test
tests/unit/test_docker_orchestrator.py,197,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_exporter.py,67,False,True,False,False,False,2026-08-01 16:24:17 +0200,test
tests/unit/test_f14_bugs.py,103,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_f25_b3_entity_resolution.py,541,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_f25_b4_fact_index.py,537,False,False,False,False,False,2026-08-02 19:09:00 +0200,test
tests/unit/test_f25_b6_fact_history.py,620,False,False,False,False,False,2026-07-31 11:22:31 +0200,test
tests/unit/test_f27_b2_agents.py,298,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_f27_b6_planner.py,152,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_fase7.py,1027,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_forgetting.py,288,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_guardian_disco.py,161,False,True,False,False,False,2026-08-02 05:39:27 +0200,test
tests/unit/test_guardian_middleware_path.py,98,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_guardian_openclaw.py,222,False,True,False,False,False,2026-08-02 05:39:27 +0200,test
tests/unit/test_guardian_opencode.py,142,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_health.py,69,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_health_check.py,184,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_heartbeat.py,240,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_hook_manager.py,164,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_hypothesis.py,80,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_imagen_extractor.py,67,False,True,False,False,False,2026-08-02 21:23:25 +0200,test
tests/unit/test_ingestador_red.py,146,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_json_logger.py,16,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_json_logger_query_cache.py,82,False,True,False,False,False,2026-08-03 03:31:54 +0200,test
tests/unit/test_knowledge_api.py,194,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_api_lock_log.py,112,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_audit_backends.py,232,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli.py,113,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli_agent_feedback.py,94,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli_archive_search.py,163,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli_audit.py,95,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli_doctor.py,73,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli_metadata.py,171,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_cli_rules_compile.py,231,False,True,False,False,False,2026-08-04 02:18:45 +0200,test
tests/unit/test_knowledge_connection_pool.py,93,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_engine_chunker.py,92,False,True,False,False,False,2026-08-04 02:29:07 +0200,test
tests/unit/test_knowledge_engine_jobs.py,248,False,True,False,False,False,2026-08-04 02:48:10 +0200,test
tests/unit/test_knowledge_engine_parser.py,135,False,True,False,False,False,2026-08-04 02:29:07 +0200,test
tests/unit/test_knowledge_engine_scanner.py,133,False,True,False,False,False,2026-08-04 02:48:10 +0200,test
tests/unit/test_knowledge_mapping_audit.py,96,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_repository.py,95,False,True,False,False,False,2026-08-03 11:44:38 +0200,test
tests/unit/test_knowledge_snapshot_store.py,101,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_knowledge_subscribers.py,227,False,True,False,False,False,2026-08-03 11:50:07 +0200,test
tests/unit/test_knowledge_verifier_cli.py,145,False,True,False,False,False,2026-08-04 12:41:04 +0200,test
tests/unit/test_knowledge_verifiers.py,236,False,True,False,False,False,2026-08-03 14:36:54 +0200,test
tests/unit/test_llm_base.py,312,False,True,False,False,False,2026-08-04 02:06:59 +0200,test
tests/unit/test_lock_manager.py,38,False,True,False,False,False,2026-08-01 17:51:01 +0200,test
tests/unit/test_master_conciencia.py,51,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_memoria_bridge_vigilante.py,292,False,True,False,False,False,2026-08-02 20:28:21 +0200,test
tests/unit/test_memoria_compresor.py,292,False,True,False,False,False,2026-08-02 20:21:01 +0200,test
tests/unit/test_memoria_consulta.py,214,False,True,False,False,False,2026-08-02 20:21:01 +0200,test
tests/unit/test_memoria_fallos.py,46,True,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_memoria_imagen_extractor.py,258,False,True,False,False,False,2026-08-02 20:39:49 +0200,test
tests/unit/test_memoria_movimiento.py,67,True,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_memoria_qdrant_store.py,321,False,True,False,False,False,2026-08-02 20:31:02 +0200,test
tests/unit/test_memoria_rastreadores.py,46,False,True,False,False,False,2026-08-03 00:20:24 +0200,test
tests/unit/test_memoria_sintesis_analisis.py,247,False,True,False,False,False,2026-08-02 20:21:01 +0200,test
tests/unit/test_message_store.py,290,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_mochila.py,55,True,False,False,False,True,2026-08-01 23:27:29 +0200,test
tests/unit/test_mochila_chat_route.py,222,False,True,False,False,False,2026-08-02 23:37:25 +0200,test
tests/unit/test_mochila_circuit_breaker.py,156,False,True,False,False,False,2026-08-02 05:47:07 +0200,test
tests/unit/test_mochila_cost_tracker.py,78,False,True,False,False,False,2026-08-02 05:47:07 +0200,test
tests/unit/test_mochila_infra.py,335,False,True,False,False,False,2026-08-02 19:50:17 +0200,test
tests/unit/test_mochila_provider_ollama.py,265,False,True,False,False,False,2026-08-03 13:45:47 +0200,test
tests/unit/test_mochila_providers_clonados.py,258,False,True,False,False,False,2026-08-03 13:44:14 +0200,test
tests/unit/test_mochila_providers_openrouter_gemini.py,234,False,True,False,False,False,2026-08-03 13:48:10 +0200,test
tests/unit/test_mochila_rate_limiter.py,124,False,True,False,False,False,2026-08-02 05:47:07 +0200,test
tests/unit/test_mochila_router.py,124,False,True,False,False,False,2026-08-02 05:54:15 +0200,test
tests/unit/test_mochila_routes_memoria.py,93,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_mochila_routes_models_status.py,136,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_mochila_server.py,380,False,True,False,False,False,2026-08-02 06:13:13 +0200,test
tests/unit/test_mochila_vram_scheduler.py,205,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_model_router_cache.py,72,False,True,False,False,False,2026-08-02 22:46:21 +0200,test
tests/unit/test_model_router_cli.py,83,False,True,False,False,False,2026-08-03 14:06:03 +0200,test
tests/unit/test_model_router_metrics.py,94,False,True,False,False,False,2026-08-02 06:23:43 +0200,test
tests/unit/test_model_router_proxy.py,255,False,True,False,False,False,2026-08-02 06:25:20 +0200,test
tests/unit/test_model_router_router.py,128,False,True,False,False,False,2026-08-03 13:56:24 +0200,test
tests/unit/test_model_router_selection.py,160,False,True,False,False,False,2026-08-02 18:43:36 +0200,test
tests/unit/test_moderation.py,56,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_moderation_sanitizer_hypothesis.py,73,False,True,False,False,False,2026-08-01 14:03:39 +0200,test
tests/unit/test_motor_agents_consensus.py,307,False,True,False,False,False,2026-08-03 22:58:22 +0200,test
tests/unit/test_motor_agents_scheduler.py,222,False,True,False,False,False,2026-08-03 23:35:53 +0200,test
tests/unit/test_motor_assistant_executor.py,534,False,True,False,False,False,2026-08-03 21:44:25 +0200,test
tests/unit/test_motor_assistant_handlers.py,385,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_cli_cmd_diag.py,166,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_cli_cmd_pipeline.py,95,False,True,False,False,False,2026-08-03 21:06:40 +0200,test
tests/unit/test_motor_cli_cmd_status.py,150,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_cli_cmd_utils.py,80,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_cli_main.py,108,False,False,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_cli_public_api.py,18,False,False,False,False,False,2026-08-03 21:00:19 +0200,test
tests/unit/test_motor_cmd_ura.py,440,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_diagnostico.py,145,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_diff_cb.py,127,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_evaluation_corpus.py,112,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_evaluation_engine.py,180,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_evaluation_regression.py,232,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_events_compat.py,65,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_extraction_middleware.py,102,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_fusion_config_urls.py,82,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_health_monitor.py,213,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_lexical_window.py,137,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_llm_anthropic.py,198,False,True,False,False,False,2026-08-04 01:55:27 +0200,test
tests/unit/test_motor_llm_gemini.py,229,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_llm_init.py,77,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_llm_init_api.py,77,False,True,False,False,False,2026-08-04 02:15:42 +0200,test
tests/unit/test_motor_llm_obs_state.py,160,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_llm_observability.py,617,False,True,False,False,False,2026-08-04 02:10:09 +0200,test
tests/unit/test_motor_llm_ollama.py,283,False,True,False,False,False,2026-08-03 23:10:53 +0200,test
tests/unit/test_motor_llm_openai.py,252,False,True,False,False,False,2026-08-03 23:26:41 +0200,test
tests/unit/test_motor_llm_openai_compat.py,269,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_llm_router.py,235,False,True,False,False,False,2026-08-04 02:05:52 +0200,test
tests/unit/test_motor_llm_router_init.py,198,False,True,False,False,False,2026-08-04 02:05:52 +0200,test
tests/unit/test_motor_llm_state.py,137,False,True,False,False,False,2026-08-04 01:55:27 +0200,test
tests/unit/test_motor_llm_strategy.py,237,False,True,False,False,False,2026-08-04 02:05:52 +0200,test
tests/unit/test_motor_memory_compression.py,320,False,True,False,False,False,2026-08-03 22:42:05 +0200,test
tests/unit/test_motor_observability_instrumentation.py,250,False,True,False,False,False,2026-08-03 23:21:44 +0200,test
tests/unit/test_motor_planner_readiness.py,141,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_platform_serializer.py,295,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_plugin_registry.py,308,False,True,True,False,False,2026-08-03 22:55:22 +0200,test
tests/unit/test_motor_plugin_registry_v2.py,552,False,True,False,False,False,2026-08-03 21:32:44 +0200,test
tests/unit/test_motor_public_api.py,79,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_qdrant_client.py,928,False,True,False,False,False,2026-08-03 23:49:01 +0200,test
tests/unit/test_motor_qdrant_rest.py,99,False,True,False,False,False,2026-08-03 02:25:44 +0200,test
tests/unit/test_motor_scanner_init.py,458,False,True,False,False,False,2026-08-03 22:24:28 +0200,test
tests/unit/test_motor_scanner_scanner.py,507,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_sliding_weather_vector.py,152,False,True,False,False,False,2026-08-03 07:18:09 +0200,test
tests/unit/test_motor_tracing_exporter.py,405,False,True,False,False,False,2026-08-03 22:18:27 +0200,test
tests/unit/test_motor_tracing_platform.py,325,False,True,False,False,False,2026-08-03 22:49:32 +0200,test
tests/unit/test_motor_validator_state.py,113,False,True,False,False,False,2026-08-03 00:59:29 +0200,test
tests/unit/test_motor_web_config_assistant.py,103,False,True,False,False,False,2026-08-04 01:46:59 +0200,test
tests/unit/test_motor_websearch_pipeline.py,174,False,True,False,False,False,2026-08-03 07:58:27 +0200,test
tests/unit/test_orchestrator.py,31,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_path_setup.py,42,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_plugin_manifest.py,128,False,True,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_prompt_injector.py,33,True,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_prompt_sanitizer.py,40,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_properties.py,39,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_qdrant_client.py,311,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_query_cache.py,48,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_reglas_loader.py,34,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_reindex_vectors.py,91,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_resolver_red.py,195,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_router_dashboard.py,161,False,True,False,False,False,2026-08-01 16:58:07 +0200,test
tests/unit/test_router_handler.py,502,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_router_rate_limiter.py,59,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_rules_builtin.py,273,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_rules_hypothesis.py,303,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_rules_safe_eval.py,308,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_sandbox.py,206,False,True,False,False,False,2026-08-02 22:02:25 +0200,test
tests/unit/test_schema_org.py,129,False,True,False,False,False,2026-08-01 16:24:17 +0200,test
tests/unit/test_scraper_pool.py,103,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_scripts_check_secrets.py,22,False,True,False,False,False,2026-08-01 17:37:38 +0200,test
tests/unit/test_scripts_utils.py,19,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_search_engine.py,42,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_search_logger.py,9,False,False,False,False,False,2026-07-30 01:50:14 +0200,test
tests/unit/test_shared_paths.py,60,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_snc_poll_services.py,96,False,False,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_stealth_fetcher.py,145,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_subprocess_executor.py,124,False,True,False,False,False,2026-08-04 09:19:53 +0200,test
tests/unit/test_ura_chat_cli.py,77,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_ura_cli.py,40,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_ura_maintenance.py,351,False,True,False,False,False,2026-08-01 16:24:17 +0200,test
tests/unit/test_ura_query.py,85,False,True,False,False,False,2026-08-01 23:37:10 +0200,test
tests/unit/test_utils_anonymizer.py,67,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_voice_modules.py,287,False,True,False,False,False,2026-08-03 01:02:24 +0200,test
tests/unit/test_vram_guard.py,118,False,True,False,False,True,2026-08-02 23:18:46 +0200,test
tools/benchmarks/benchmark_baseline.py,113,True,False,False,False,True,2026-08-02 05:00:06 +0200,activo
tools/benchmarks/benchmark_compare_chunking.py,211,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_f10_perf.py,289,True,True,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_f24.py,275,True,False,False,False,True,2026-08-02 05:00:06 +0200,activo
tools/benchmarks/benchmark_f29_b2.py,283,True,True,False,False,True,2026-08-02 05:00:06 +0200,activo
tools/benchmarks/benchmark_final_reranking.py,171,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_final_retrieval.py,170,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_hybrid.py,237,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_hybrid_refined.py,306,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_ke.py,708,True,True,False,False,True,2026-08-02 05:00:06 +0200,activo
tools/benchmarks/benchmark_llm.py,469,True,True,False,False,True,2026-08-02 05:00:06 +0200,activo
tools/benchmarks/benchmark_qdrant.py,151,True,True,False,False,True,2026-08-04 01:46:59 +0200,activo
tools/benchmarks/benchmark_rag.py,199,True,False,False,False,True,2026-08-02 05:00:06 +0200,activo
tools/benchmarks/benchmark_rerank.py,182,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
tools/benchmarks/benchmark_reranking.py,207,True,False,False,False,False,2026-08-02 05:00:06 +0200,dormido
ura.py,66,True,False,False,False,True,2026-07-28 16:45:59 +0200,activo
ura_chat.py,52,True,False,False,False,True,2026-07-20 13:16:03 +0200,activo
